Student_ID,Age,Gender,Education_Level,Graduation_Year,College_Name,Course_Branch,Certification_Name,Certification_Provider,Number_of_Certifications,Internship_Company,Internship_Domain,Internship_Duration_Months,Number_of_Internships,Experience_Profile,Practical_Skill_Score,Theoretical_Score,Employer_Preference_Score,Placement_Status,Salary_Package_LPA,PPO_Conversion_Status,Time_to_Offer_Days,Primary_Skills
STU12351,24,Male,B.Tech,2026,City Engineering College (Tier 3),Information Technology,AWS Certified Solutions Architect; Docker & Kubernetes Developer Cert,Udemy; AWS,2,InnovateTech Startup,Data Science & Analytics,2,1,Both (Hybrid),58,73,6.7,Placed,12.41,Internship Conversion,73,"Problem Solving, SQL, AWS, Communication, Tableau, Power BI, Docker, Data Analysis, Git, Kubernetes"
STU12352,22,Female,B.Tech,2023,State Tech University (Tier 2),Information Technology,Docker & Kubernetes Developer Cert; IBM Data Science Professional,NPTEL; IBM,2,None,None,0,0,Certification Only,34,65,6.3,Placed,10.23,On-Campus / Off-Campus Placement,103,"React, Power BI, Python, AWS, Problem Solving"
STU12353,24,Male,BCA,2025,State Tech University (Tier 2),Computer Science & Engineering,None,None,0,Amazon AWS,Software Engineering,3,3,Internship Only,100,46,9.4,Placed,12.96,Internship Conversion,24,"SQL, Power BI, System Design, Java, Docker, Problem Solving, Git, Python, Machine Learning, Kubernetes"
STU12354,23,Female,B.Tech,2026,State Tech University (Tier 2),Data Science & Artificial Intelligence,Docker & Kubernetes Developer Cert,NPTEL,1,TCS Innovation Labs,Data Science & Analytics,9,1,Both (Hybrid),77,50,7.8,Placed,14.99,Direct PPO (Pre-Placement Offer),52,"SQL, Problem Solving, Tableau, Data Analysis, Python, React"
STU12355,21,Male,B.Sc (CS/IT),2024,BITS & Top National Inst (Tier 1),Electronics & Communication,Google Professional Data Engineer,Meta,1,None,None,0,0,Certification Only,28,65,5.0,Placed,10.69,On-Campus / Off-Campus Placement,113,"SQL, React, Java"
STU12356,24,Male,MBA (Tech & Analytics),2023,City Engineering College (Tier 3),Data Science & Artificial Intelligence,NPTEL Cloud Computing & Distributed Systems,Microsoft Azure,1,None,None,0,0,Certification Only,20,58,3.3,Unplaced,0.0,Not Converted,-1,"System Design, Communication, React, Java, Python"
STU12357,21,Female,MBA (Tech & Analytics),2025,Apex Institute of Technology (Tier 2),Information Technology,AWS Certified Solutions Architect,IBM,1,Amazon AWS,Software Engineering,2,1,Both (Hybrid),61,60,6.4,Placed,12.57,Internship Conversion,66,"Machine Learning, Power BI, Python, Java, SQL, Data Analysis, Tableau, Communication"
STU12358,22,Female,B.Tech,2024,BITS & Top National Inst (Tier 1),Data Science & Artificial Intelligence,Certified Information Systems Security Professional (CISSP); Docker & Kubernetes Developer Cert; TensorFlow Developer Certificate,Udemy; IBM; Microsoft Azure,3,None,None,0,0,Certification Only,39,86,5.0,Placed,11.88,On-Campus / Off-Campus Placement,103,"Docker, React, Kubernetes, Problem Solving, Java, System Design, Machine Learning"
STU12359,21,Female,M.Tech,2023,State Tech University (Tier 2),Electronics & Communication,NPTEL Cloud Computing & Distributed Systems; Certified Information Systems Security Professional (CISSP),AWS; Google Cloud,2,DataMetrics Labs,Software Engineering,9,1,Both (Hybrid),74,69,8.8,Placed,14.36,Direct PPO (Pre-Placement Offer),47,"Tableau, Kubernetes, Java, Power BI, Problem Solving, Data Analysis, Git, SQL"
STU12360,21,Female,B.Sc (CS/IT),2025,Apex Institute of Technology (Tier 2),Computer Science & Engineering,Certified Information Systems Security Professional (CISSP); TensorFlow Developer Certificate,IBM; NPTEL,2,DataMetrics Labs,Cyber Security,3,2,Both (Hybrid),95,71,9.2,Placed,13.46,On-Campus / Off-Campus Placement,52,"Java, React, Python, Power BI, Data Analysis, Problem Solving, SQL, Git, Kubernetes, Docker"
STU12361,22,Female,B.Tech,2025,State Tech University (Tier 2),Data Science & Artificial Intelligence,Meta Front-End Developer Specialization,NPTEL,1,InnovateTech Startup,Software Engineering,4,3,Both (Hybrid),100,57,10.0,Placed,15.03,On-Campus / Off-Campus Placement,5,"React, Kubernetes, Git, SQL, System Design, Python, Docker, Data Analysis, AWS, Communication"
STU12362,22,Male,BCA,2026,Apex Institute of Technology (Tier 2),Computer Science & Engineering,IBM Data Science Professional; AWS Certified Solutions Architect; Coursera Machine Learning Specialization,Meta; Microsoft Azure; Coursera,4,DataMetrics Labs,Artificial Intelligence / ML,4,3,Both (Hybrid),100,94,10.0,Placed,15.77,On-Campus / Off-Campus Placement,6,"Machine Learning, SQL, AWS, Git, Power BI, Communication, Data Analysis, Tableau, Kubernetes, Docker"
STU12363,22,Male,B.Sc (CS/IT),2025,IIT / NIT Group (Tier 1),Information Technology,None,None,0,Google India,Product & Business Analytics,2,1,Internship Only,68,52,6.3,Placed,14.51,On-Campus / Off-Campus Placement,88,"Data Analysis, Kubernetes, Git, Power BI"
STU12364,22,Male,B.Tech,2025,Apex Institute of Technology (Tier 2),Information Technology,Google Professional Data Engineer; AWS Certified Solutions Architect; Certified Information Systems Security Professional (CISSP),IBM; Meta; NPTEL,3,TCS Innovation Labs,Data Science & Analytics,6,1,Both (Hybrid),72,80,8.3,Placed,11.81,Direct PPO (Pre-Placement Offer),38,"Tableau, System Design, Power BI, AWS, Docker, React, Python, SQL, Machine Learning, Java"
STU12365,21,Female,B.Tech,2023,BITS & Top National Inst (Tier 1),Computer Science & Engineering,IBM Data Science Professional; Google Professional Data Engineer; AWS Certified Solutions Architect,IBM; NPTEL; Udemy,4,InnovateTech Startup,Cloud & DevOps,9,3,Both (Hybrid),100,94,10.0,Placed,22.07,Direct PPO (Pre-Placement Offer),5,"Java, Data Analysis, Docker, Power BI, AWS, Communication, Problem Solving, Machine Learning, Git, React"
STU12366,21,Male,B.Tech,2024,City Engineering College (Tier 3),Information Technology,Meta Front-End Developer Specialization; Google Professional Data Engineer,Microsoft Azure; IBM,2,Google India,Artificial Intelligence / ML,15,2,Both (Hybrid),100,60,10.0,Placed,17.21,Internship Conversion,5,"Problem Solving, Data Analysis, Kubernetes, Communication, SQL, Python, Docker, Power BI, Machine Learning, Java"
STU12367,22,Male,BCA,2023,State Tech University (Tier 2),Data Science & Artificial Intelligence,Coursera Machine Learning Specialization; IBM Data Science Professional; AWS Certified Solutions Architect,Google Cloud; AWS; NPTEL,5,DataMetrics Labs,Software Engineering,2,1,Both (Hybrid),64,100,8.8,Placed,15.07,On-Campus / Off-Campus Placement,37,"Power BI, Docker, Git, AWS, Tableau, Kubernetes, System Design, Problem Solving, React, Python"
STU12368,22,Female,B.Tech,2026,State Tech University (Tier 2),Computer Science & Engineering,AWS Certified Solutions Architect; Google Professional Data Engineer,Microsoft Azure; Coursera,2,Amazon AWS,Software Engineering,15,2,Both (Hybrid),100,74,10.0,Placed,20.9,Direct PPO (Pre-Placement Offer),5,"Data Analysis, System Design, React, Java, Problem Solving, Communication, Power BI, Machine Learning, Kubernetes, Python"
STU12369,23,Female,M.Tech,2023,City Engineering College (Tier 3),Data Science & Artificial Intelligence,Google Professional Data Engineer,Microsoft Azure,1,Google India,Product & Business Analytics,2,1,Both (Hybrid),48,45,6.0,Placed,9.02,Internship Conversion,66,"Communication, Java, Data Analysis, SQL, Python, Kubernetes, Tableau"
STU12370,23,Male,BCA,2024,IIT / NIT Group (Tier 1),Computer Science & Engineering,Microsoft Certified: Azure Developer,Microsoft Azure,1,None,None,0,0,Certification Only,37,65,5.5,Unplaced,0.0,Not Converted,-1,"System Design, Java, Kubernetes, Machine Learning"
STU12371,23,Male,BCA,2025,State Tech University (Tier 2),Data Science & Artificial Intelligence,Docker & Kubernetes Developer Cert,IBM,1,Amazon AWS,Software Engineering,4,3,Both (Hybrid),97,67,10.0,Placed,17.06,On-Campus / Off-Campus Placement,5,"Machine Learning, Docker, Kubernetes, Data Analysis, Power BI, Tableau, Git, SQL, AWS, React"
STU12372,23,Male,B.Tech,2024,State Tech University (Tier 2),Data Science & Artificial Intelligence,None,None,0,Infosys Center,Software Engineering,12,1,Internship Only,94,49,7.9,Placed,15.92,Direct PPO (Pre-Placement Offer),30,"Data Analysis, Communication, Tableau, Java, Problem Solving"
STU12373,22,Male,BCA,2024,State Tech University (Tier 2),Information Technology,Docker & Kubernetes Developer Cert; IBM Data Science Professional,AWS; IBM,2,InnovateTech Startup,Cyber Security,15,2,Both (Hybrid),100,73,10.0,Placed,19.5,Direct PPO (Pre-Placement Offer),5,"Git, Kubernetes, Communication, Machine Learning, System Design, AWS, Problem Solving, Tableau, Power BI, React"
STU12374,23,Male,B.Tech,2025,City Engineering College (Tier 3),Electronics & Communication,Google Professional Data Engineer,Meta,1,TCS Innovation Labs,Product & Business Analytics,6,1,Both (Hybrid),65,63,7.3,Placed,9.01,On-Campus / Off-Campus Placement,62,"Python, AWS, Data Analysis, SQL, Problem Solving, Tableau, Power BI, Docker"
STU12375,22,Female,B.Tech,2023,Apex Institute of Technology (Tier 2),Information Technology,Certified Information Systems Security Professional (CISSP); Meta Front-End Developer Specialization; AWS Certified Solutions Architect,AWS; Microsoft Azure; NPTEL,3,None,None,0,0,Certification Only,40,85,5.5,Placed,9.81,On-Campus / Off-Campus Placement,120,"AWS, Python, Git, Data Analysis, React, Power BI, SQL"
STU12376,22,Female,BCA,2023,IIT / NIT Group (Tier 1),Computer Science & Engineering,TensorFlow Developer Certificate,Udemy,1,InnovateTech Startup,Data Science & Analytics,6,1,Both (Hybrid),77,82,8.2,Placed,12.48,Internship Conversion,56,"Communication, System Design, Machine Learning, Kubernetes, SQL, Problem Solving, React, Java"
STU12377,23,Female,B.Tech,2024,Apex Institute of Technology (Tier 2),Business Analytics,Certified Information Systems Security Professional (CISSP),AWS,1,None,None,0,0,Certification Only,43,56,4.6,Placed,7.57,On-Campus / Off-Campus Placement,111,"Problem Solving, Docker, Java, AWS, Communication"
STU12378,22,Male,BCA,2025,State Tech University (Tier 2),Information Technology,Docker & Kubernetes Developer Cert; AWS Certified Solutions Architect; TensorFlow Developer Certificate,IBM; Google Cloud; NPTEL,4,None,None,0,0,Certification Only,43,99,5.7,Placed,9.16,On-Campus / Off-Campus Placement,74,"Problem Solving, System Design, Git, Machine Learning, Power BI, Communication, Java, Python, React, Kubernetes"
STU12379,23,Female,B.Tech,2025,City Engineering College (Tier 3),Computer Science & Engineering,Google Professional Data Engineer,IBM,1,None,None,0,0,Certification Only,29,61,4.4,Placed,4.12,On-Campus / Off-Campus Placement,84,"Machine Learning, System Design, Problem Solving, AWS, Communication"
STU12380,23,Male,B.Tech,2024,State Tech University (Tier 2),Electronics & Communication,Coursera Machine Learning Specialization; AWS Certified Solutions Architect,Meta; Google Cloud,2,FinTech Solutions,Artificial Intelligence / ML,6,1,Both (Hybrid),71,76,8.7,Placed,12.47,Direct PPO (Pre-Placement Offer),60,"SQL, Docker, Python, Tableau, Machine Learning, React, Git, Problem Solving, Java"
STU12381,24,Male,B.Tech,2025,Apex Institute of Technology (Tier 2),Computer Science & Engineering,Meta Front-End Developer Specialization; Microsoft Certified: Azure Developer; NPTEL Cloud Computing & Distributed Systems,Meta; Google Cloud; IBM,3,Deloitte Consulting,Software Engineering,9,3,Both (Hybrid),100,93,10.0,Placed,19.24,Internship Conversion,5,"Python, React, Power BI, AWS, SQL, Machine Learning, Java, Problem Solving, Communication, Kubernetes"
STU12382,24,Female,MBA (Tech & Analytics),2024,State Tech University (Tier 2),Data Science & Artificial Intelligence,Google Professional Data Engineer,Meta,1,Infosys Center,Cloud & DevOps,3,2,Both (Hybrid),72,63,8.2,Placed,13.48,Internship Conversion,34,"Tableau, SQL, Python, Data Analysis, Communication, React, Problem Solving, Power BI, System Design"
STU12383,22,Male,BCA,2026,State Tech University (Tier 2),Data Science & Artificial Intelligence,TensorFlow Developer Certificate; Docker & Kubernetes Developer Cert,NPTEL; Udemy,2,None,None,0,0,Certification Only,32,76,4.9,Placed,9.59,On-Campus / Off-Campus Placement,123,"SQL, AWS, Problem Solving, Data Analysis, Kubernetes, React"
STU12384,22,Male,BCA,2023,State Tech University (Tier 2),Data Science & Artificial Intelligence,NPTEL Cloud Computing & Distributed Systems,Microsoft Azure,1,DataMetrics Labs,Product & Business Analytics,7,2,Both (Hybrid),81,60,9.1,Placed,15.03,Direct PPO (Pre-Placement Offer),57,"Power BI, Docker, Machine Learning, Kubernetes, Java, SQL, React, Problem Solving, Git, Tableau"
STU12385,22,Female,B.Tech,2025,BITS & Top National Inst (Tier 1),Business Analytics,Certified Information Systems Security Professional (CISSP); IBM Data Science Professional; TensorFlow Developer Certificate,AWS; Microsoft Azure; Meta,3,Google India,Software Engineering,2,1,Both (Hybrid),72,90,7.2,Placed,14.62,Internship Conversion,65,"SQL, Docker, System Design, React, Java, Tableau, Machine Learning, Power BI, Kubernetes, Git"
STU12386,22,Male,B.Tech,2026,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,Microsoft Certified: Azure Developer; Meta Front-End Developer Specialization,IBM; Udemy,2,Microsoft Tech,Product & Business Analytics,11,2,Both (Hybrid),96,73,10.0,Placed,18.82,Direct PPO (Pre-Placement Offer),8,"Machine Learning, Power BI, Kubernetes, Data Analysis, Python, Communication, SQL, React, Tableau, Docker"
STU12387,22,Female,MBA (Tech & Analytics),2025,State Tech University (Tier 2),Computer Science & Engineering,Docker & Kubernetes Developer Cert,IBM,1,None,None,0,0,Certification Only,39,58,4.9,Placed,10.22,On-Campus / Off-Campus Placement,101,"Docker, Kubernetes, Java"
STU12388,23,Male,B.Tech,2023,Regional Tech Institute (Tier 3),Business Analytics,AWS Certified Solutions Architect; Microsoft Certified: Azure Developer; Coursera Machine Learning Specialization,Meta; AWS; Google Cloud,3,TCS Innovation Labs,Software Engineering,6,1,Both (Hybrid),63,74,7.7,Placed,10.75,Direct PPO (Pre-Placement Offer),38,"Kubernetes, Tableau, Docker, Communication, Power BI, Python, AWS, System Design, React, Git"
STU12389,23,Female,B.Tech,2024,State Tech University (Tier 2),Business Analytics,IBM Data Science Professional,NPTEL,1,Infosys Center,Product & Business Analytics,3,2,Both (Hybrid),69,59,8.5,Placed,14.6,Internship Conversion,45,"AWS, Problem Solving, Python, Tableau, Data Analysis, Machine Learning, SQL, Power BI, Communication, Git"
STU12390,22,Male,BCA,2025,Apex Institute of Technology (Tier 2),Information Technology,Certified Information Systems Security Professional (CISSP); IBM Data Science Professional; Microsoft Certified: Azure Developer,Udemy; NPTEL; Meta,3,InnovateTech Startup,Artificial Intelligence / ML,3,1,Both (Hybrid),56,80,8.4,Placed,12.87,Internship Conversion,57,"Java, Machine Learning, Python, Docker, Problem Solving, Kubernetes, Communication, Power BI, SQL, Data Analysis"
STU12391,21,Male,B.Tech,2023,Regional Tech Institute (Tier 3),Data Science & Artificial Intelligence,Microsoft Certified: Azure Developer; Certified Information Systems Security Professional (CISSP); Meta Front-End Developer Specialization,NPTEL; Meta; Coursera,3,None,None,0,0,Certification Only,28,89,5.0,Placed,5.27,On-Campus / Off-Campus Placement,111,"Tableau, React, Git, Docker, System Design, Machine Learning, Kubernetes, Power BI"
STU12392,22,Female,B.Sc (CS/IT),2025,Apex Institute of Technology (Tier 2),Computer Science & Engineering,Coursera Machine Learning Specialization; NPTEL Cloud Computing & Distributed Systems; Google Professional Data Engineer,AWS; Google Cloud; Udemy,3,Google India,Artificial Intelligence / ML,3,1,Both (Hybrid),64,86,8.2,Placed,13.4,Internship Conversion,85,"Tableau, Docker, SQL, Machine Learning, Python, Data Analysis, Kubernetes, Power BI, AWS, Git"
STU12393,21,Male,BCA,2025,City Engineering College (Tier 3),Electronics & Communication,AWS Certified Solutions Architect; TensorFlow Developer Certificate; Certified Information Systems Security Professional (CISSP),Meta; NPTEL; IBM,3,None,None,0,0,Certification Only,41,83,4.9,Unplaced,0.0,Not Converted,-1,"Docker, Git, SQL, Problem Solving, React, Tableau, Kubernetes, Machine Learning"
STU12394,24,Male,B.Tech,2025,City Engineering College (Tier 3),Computer Science & Engineering,AWS Certified Solutions Architect,Microsoft Azure,1,Microsoft Tech,Software Engineering,7,2,Both (Hybrid),73,48,9.0,Placed,12.48,Direct PPO (Pre-Placement Offer),22,"Kubernetes, SQL, Java, Communication, Python, Power BI, Docker, Data Analysis, Problem Solving"
STU12395,22,Male,B.Tech,2023,State Tech University (Tier 2),Computer Science & Engineering,Coursera Machine Learning Specialization; Microsoft Certified: Azure Developer; Meta Front-End Developer Specialization,Coursera; AWS; Google Cloud,5,Deloitte Consulting,Software Engineering,4,3,Both (Hybrid),100,100,10.0,Placed,17.17,On-Campus / Off-Campus Placement,5,"Power BI, Data Analysis, SQL, React, AWS, Problem Solving, Tableau, Communication, Java, Machine Learning"
STU12396,21,Male,B.Tech,2025,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,TensorFlow Developer Certificate,IBM,1,Amazon AWS,Software Engineering,7,2,Both (Hybrid),85,60,10.0,Placed,14.98,On-Campus / Off-Campus Placement,14,"Power BI, SQL, Problem Solving, Data Analysis, Git, Docker, Java, System Design, AWS, Python"
STU12397,21,Male,M.Tech,2025,BITS & Top National Inst (Tier 1),Computer Science & Engineering,Docker & Kubernetes Developer Cert; AWS Certified Solutions Architect,IBM; Udemy,2,Amazon AWS,Product & Business Analytics,7,2,Both (Hybrid),99,67,10.0,Placed,19.31,Direct PPO (Pre-Placement Offer),5,"Data Analysis, Docker, Git, React, System Design, Machine Learning, AWS, Problem Solving, Java, Tableau"
